Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2025-07-21 00:00:00-04:00,222.9077129171639,223.77526247852987,220.62419685140947,220.80368041992188,28191400,0.0,0.0,0.0,IWM
2025-07-22 00:00:00-04:00,220.99314663777906,223.176954693613,220.03587050260492,222.63848876953125,30873300,0.0,0.0,0.0,IWM
2025-07-23 00:00:00-04:00,224.1841091916665,226.06876276224526,223.43623054912527,226.03883361816406,37478100,0.0,0.0,0.0,IWM
2025-07-24 00:00:00-04:00,224.88212318364302,225.2111916078011,222.8478847825983,222.91769409179688,29446700,0.0,0.0,0.0,IWM
2025-07-25 00:00:00-04:00,223.78522623446432,223.96472501661606,221.9105389452087,223.74534606933594,24555500,0.0,0.0,0.0,IWM
2025-07-28 00:00:00-04:00,224.68270202259436,224.80235774016413,222.798033177088,223.486083984375,24934900,0.0,0.0,0.0,IWM
2025-07-29 00:00:00-04:00,224.97187398760585,225.05164953747564,221.43191194223974,222.0601348876953,28685900,0.0,0.0,0.0,IWM
2025-07-30 00:00:00-04:00,223.02738536583192,224.2937822384282,219.49738967138768,220.93331909179688,48924400,0.0,0.0,0.0,IWM
2025-07-31 00:00:00-04:00,219.8364357654332,221.3920208722101,218.26090296826365,218.7694549560547,42913900,0.0,0.0,0.0,IWM
2025-08-01 00:00:00-04:00,215.6084293028226,215.94746397106536,211.73939889977223,214.31210327148438,63854100,0.0,0.0,0.0,IWM
2025-08-04 00:00:00-04:00,215.93749191569563,219.11847144326262,215.4688200922568,219.10848999023438,34989600,0.0,0.0,0.0,IWM
2025-08-05 00:00:00-04:00,219.9361535280755,220.63417056644113,217.62272345583082,220.225341796875,31337100,0.0,0.0,0.0,IWM
2025-08-06 00:00:00-04:00,220.3250382412524,220.36493362170788,218.75948691003745,219.93614196777344,23142100,0.0,0.0,0.0,IWM
2025-08-07 00:00:00-04:00,222.1299244654845,222.2097000137315,217.89194546450486,219.2181854248047,37088000,0.0,0.0,0.0,IWM
2025-08-08 00:00:00-04:00,220.44471702499627,220.94330278905628,219.11847706672103,219.69683837890625,28318100,0.0,0.0,0.0,IWM
2025-08-11 00:00:00-04:00,220.14555841099616,221.0529729207556,219.18826706700645,219.64697265625,25212800,0.0,0.0,0.0,IWM
2025-08-12 00:00:00-04:00,221.2225100218773,226.33798962426738,220.5244777783571,226.16847229003906,43815500,0.0,0.0,0.0,IWM
2025-08-13 00:00:00-04:00,227.6143599429826,230.80532089909238,227.18558350368767,230.5659942626953,41705800,0.0,0.0,0.0,IWM
2025-08-14 00:00:00-04:00,227.79386790939887,228.1528502706548,225.53028426437868,227.5944366455078,55945500,0.0,0.0,0.0,IWM
2025-08-15 00:00:00-04:00,227.99330291073818,228.13290631931343,225.4006507907634,226.48757934570312,33571400,0.0,0.0,0.0,IWM
2025-08-18 00:00:00-04:00,226.56735266702498,227.81381709405366,226.2981120904103,227.3152313232422,20144100,0.0,0.0,0.0,IWM
2025-08-19 00:00:00-04:00,227.37505317909074,228.33232931302607,225.05164172256607,225.57017517089844,25000700,0.0,0.0,0.0,IWM
2025-08-20 00:00:00-04:00,225.29094864225368,225.73968798766745,223.05729423065938,224.77243041992188,29229700,0.0,0.0,0.0,IWM
2025-08-21 00:00:00-04:00,223.77527114007103,225.67987245192074,223.14704819470177,225.3308563232422,24539400,0.0,0.0,0.0,IWM
2025-08-22 00:00:00-04:00,226.72688060833906,234.75411428036324,226.5374155875662,234.16578674316406,58205500,0.0,0.0,0.0,IWM
2025-08-25 00:00:00-04:00,233.4777381289392,233.6372892232376,231.70277404785156,231.70277404785156,28453700,0.0,0.0,0.0,IWM
2025-08-26 00:00:00-04:00,232.17144444187343,234.2056676268943,231.9321178019058,233.61734008789062,25121500,0.0,0.0,0.0,IWM
2025-08-27 00:00:00-04:00,233.07886980569018,235.45212760786333,232.89937102516612,235.27264404296875,25395400,0.0,0.0,0.0,IWM
2025-08-28 00:00:00-04:00,236.2897770482299,236.29974328609728,234.6843302450195,235.55186462402344,25011200,0.0,0.0,0.0,IWM
2025-08-29 00:00:00-04:00,236.07038834885236,236.34959515392157,233.70708152759036,234.50482177734375,29254800,0.0,0.0,0.0,IWM
2025-09-02 00:00:00-04:00,231.33383248966368,233.7370043522212,230.8152990252428,233.23841857910156,33108600,0.0,0.0,0.0,IWM
2025-09-03 00:00:00-04:00,232.6102012050008,234.59456276171983,231.80249472054436,233.00906372070312,33252400,0.0,0.0,0.0,IWM
2025-09-04 00:00:00-04:00,233.56748148275872,236.00058243245076,232.9193260793081,235.92080688476562,30323800,0.0,0.0,0.0,IWM
2025-09-05 00:00:00-04:00,237.04761152612582,239.00205915632978,234.28544219526498,237.09747314453125,47542500,0.0,0.0,0.0,IWM
2025-09-08 00:00:00-04:00,237.83536995327,237.8852315715984,235.7213712336861,237.57611083984375,31487700,0.0,0.0,0.0,IWM
2025-09-09 00:00:00-04:00,237.22710216810518,237.2869452413541,234.75412102086997,236.18008422851562,35395800,0.0,0.0,0.0,IWM
2025-09-10 00:00:00-04:00,236.63877681457802,237.59606819227153,234.79401858644576,235.76126098632812,33910200,0.0,0.0,0.0,IWM
2025-09-11 00:00:00-04:00,236.1800871726475,240.24853369774397,235.5718119198901,240.11891174316406,43629800,0.0,0.0,0.0,IWM
2025-09-12 00:00:00-04:00,239.52060272453497,239.64027365689262,237.52625962905068,237.66586303710938,46097600,0.0,0.0,0.0,IWM
2025-09-15 00:00:00-04:00,238.55333322399358,239.36103970293323,237.8752639088051,238.67300415039062,33014000,0.0,0.0,0.0,IWM
2025-09-16 00:00:00-04:00,238.4499969482422,238.92999267578125,236.75999450683594,238.27999877929688,37059300,0.677,0.0,0.0,IWM
2025-09-17 00:00:00-04:00,238.82000732421875,244.27999877929688,237.02000427246094,238.88999938964844,79955600,0.0,0.0,0.0,IWM
2025-09-18 00:00:00-04:00,240.8000030517578,245.14999389648438,240.1300048828125,244.83999633789062,49167700,0.0,0.0,0.0,IWM
2025-09-19 00:00:00-04:00,245.57000732421875,245.57000732421875,242.50999450683594,242.97999572753906,56092000,0.0,0.0,0.0,IWM
2025-09-22 00:00:00-04:00,242.24000549316406,244.7899932861328,241.11000061035156,244.38999938964844,53572900,0.0,0.0,0.0,IWM
2025-09-23 00:00:00-04:00,245.00999450683594,247.17999267578125,243.44000244140625,243.83999633789062,41854500,0.0,0.0,0.0,IWM
2025-09-24 00:00:00-04:00,243.89999389648438,244.61000061035156,241.55999755859375,241.60000610351562,36002200,0.0,0.0,0.0,IWM
2025-09-25 00:00:00-04:00,238.97999572753906,239.99000549316406,237.5500030517578,239.2899932861328,37179900,0.0,0.0,0.0,IWM
2025-09-26 00:00:00-04:00,239.6199951171875,241.6750030517578,239.3343963623047,240.92999267578125,19993982,0.0,0.0,0.0,IWM
