Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2025-07-17 00:00:00-04:00,557.3738836913942,561.6588943188981,556.5648240354463,561.1494750976562,40423800,0.0,0.0,0.0,QQQ
2025-07-18 00:00:00-04:00,562.4679390321799,564.0760601261163,559.331560315118,560.610107421875,50484700,0.0,0.0,0.0,QQQ
2025-07-21 00:00:00-04:00,561.4391759845101,565.4045498103267,561.4091814589228,563.5167236328125,39595200,0.0,0.0,0.0,QQQ
2025-07-22 00:00:00-04:00,563.6465537000605,563.6964836094055,557.9631400264451,560.60009765625,43270600,0.0,0.0,0.0,QQQ
2025-07-23 00:00:00-04:00,561.6888968940013,563.1970972643824,558.9320829262327,563.1571655273438,40215300,0.0,0.0,0.0,QQQ
2025-07-24 00:00:00-04:00,564.4756300983396,565.5843301767457,562.637733844974,564.3557739257812,42275500,0.0,0.0,0.0,QQQ
2025-07-25 00:00:00-04:00,564.2758373590184,567.0426493724743,563.6166284241184,565.7141723632812,30630800,0.0,0.0,0.0,QQQ
2025-07-28 00:00:00-04:00,567.0825555076628,568.3810379335021,566.213567832283,567.4821166992188,31498700,0.0,0.0,0.0,QQQ
2025-07-29 00:00:00-04:00,570.099096579047,571.4475089568917,565.8740142282852,566.6031494140625,45463300,0.0,0.0,0.0,QQQ
2025-07-30 00:00:00-04:00,567.5220925978703,569.9592697412776,564.3957119723051,567.3623046875,43433800,0.0,0.0,0.0,QQQ
2025-07-31 00:00:00-04:00,573.8747072559383,573.9646298675983,563.2170793219943,564.3557739257812,64613600,0.0,0.0,0.0,QQQ
2025-08-01 00:00:00-04:00,558.1829278722018,558.3727103030013,551.0411827265443,553.2386474609375,69400800,0.0,0.0,0.0,QQQ
2025-08-04 00:00:00-04:00,558.4026371722885,563.6665542967966,558.3027773528459,563.44677734375,47669800,0.0,0.0,0.0,QQQ
2025-08-05 00:00:00-04:00,564.7353434752952,565.903971649668,559.081863110002,559.6212768554688,48666600,0.0,0.0,0.0,QQQ
2025-08-06 00:00:00-04:00,560.46025478518,567.1025788833654,559.9808301040473,566.6630859375,41823700,0.0,0.0,0.0,QQQ
2025-08-07 00:00:00-04:00,571.0080505877872,572.6561644511387,564.45564880044,568.5808715820312,44463000,0.0,0.0,0.0,QQQ
2025-08-08 00:00:00-04:00,569.7894764496438,574.1044815488668,569.4898360186871,573.8847045898438,35255500,0.0,0.0,0.0,QQQ
2025-08-11 00:00:00-04:00,574.0245417091662,576.1320838089041,570.9081593818767,572.1866455078125,33112900,0.0,0.0,0.0,QQQ
2025-08-12 00:00:00-04:00,574.493943836454,579.6779363086406,571.8270527389294,579.3782958984375,42143300,0.0,0.0,0.0,QQQ
2025-08-13 00:00:00-04:00,582.0852105080592,582.6445596248751,578.2696265108757,579.6680297851562,41209300,0.0,0.0,0.0,QQQ
2025-08-14 00:00:00-04:00,577.610445725867,581.206252942872,577.2408180571425,579.2185668945312,45425000,0.0,0.0,0.0,QQQ
2025-08-15 00:00:00-04:00,579.1286212694092,579.1686139695657,574.903538812632,576.6715087890625,49480200,0.0,0.0,0.0,QQQ
2025-08-18 00:00:00-04:00,575.7725043332697,577.1009813081188,574.5738816999574,576.4417114257812,29831000,0.0,0.0,0.0,QQQ
2025-08-19 00:00:00-04:00,575.7226021797385,575.8923882635952,567.5920130021344,568.620849609375,53752600,0.0,0.0,0.0,QQQ
2025-08-20 00:00:00-04:00,567.6719298873941,567.7917860584612,558.1929284111997,565.2447509765625,76781100,0.0,0.0,0.0,QQQ
2025-08-21 00:00:00-04:00,563.6965150159476,565.8340517424351,560.3304220145135,562.6278076171875,46436900,0.0,0.0,0.0,QQQ
2025-08-22 00:00:00-04:00,564.0161431934172,573.3253587434433,562.617800852793,571.3076782226562,51502100,0.0,0.0,0.0,QQQ
2025-08-25 00:00:00-04:00,569.7395313678815,572.6261385677973,568.5009160121044,569.6596069335938,34044700,0.0,0.0,0.0,QQQ
2025-08-26 00:00:00-04:00,569.1702111117808,572.2565990617475,568.1413744854693,571.9469604492188,34103000,0.0,0.0,0.0,QQQ
2025-08-27 00:00:00-04:00,570.9281643841576,573.7448453667379,569.7095453598557,572.825927734375,36927100,0.0,0.0,0.0,QQQ
2025-08-28 00:00:00-04:00,573.4452115221324,577.3307218421304,571.7971586699575,576.4118041992188,46787900,0.0,0.0,0.0,QQQ
2025-08-29 00:00:00-04:00,573.9945791596829,574.3642068270976,567.8816703337434,569.7395629882812,56030400,0.0,0.0,0.0,QQQ
2025-09-02 00:00:00-04:00,560.660020123991,565.3145971818625,558.8920502137331,564.9650268554688,65876800,0.0,0.0,0.0,QQQ
2025-09-03 00:00:00-04:00,568.5708579374373,571.0380295776428,566.0737527363494,569.409912109375,54230200,0.0,0.0,0.0,QQQ
2025-09-04 00:00:00-04:00,570.0791126733634,574.9334704969435,568.3711317527417,574.5639038085938,47526300,0.0,0.0,0.0,QQQ
2025-09-05 00:00:00-04:00,579.8178072667213,580.4470826304052,570.8682215867353,575.3929443359375,68342500,0.0,0.0,0.0,QQQ
2025-09-08 00:00:00-04:00,577.7002859937904,580.1674576203714,577.1010051346319,578.19970703125,46371400,0.0,0.0,0.0,QQQ
2025-09-09 00:00:00-04:00,578.9987754125199,580.26732437145,576.3718158469537,579.8378295898438,44007600,0.0,0.0,0.0,QQQ
2025-09-10 00:00:00-04:00,583.0640457610823,583.0940402853914,577.8800531074673,580.027587890625,49308000,0.0,0.0,0.0,QQQ
2025-09-11 00:00:00-04:00,582.5646323700341,584.2027479772381,580.9465131126315,583.4036865234375,44745800,0.0,0.0,0.0,QQQ
2025-09-12 00:00:00-04:00,584.3625326071349,587.1792745116926,583.4236186389489,585.9806518554688,50745900,0.0,0.0,0.0,QQQ
2025-09-15 00:00:00-04:00,587.7586344703801,591.1047310439144,587.6087837729755,590.994873046875,44360300,0.0,0.0,0.0,QQQ
2025-09-16 00:00:00-04:00,591.9237591465338,592.1734696533504,589.8062189258886,590.4954223632812,36942100,0.0,0.0,0.0,QQQ
2025-09-17 00:00:00-04:00,590.415535410039,591.0648071547686,583.6933476484554,589.3168334960938,69384800,0.0,0.0,0.0,QQQ
2025-09-18 00:00:00-04:00,594.2211168753206,597.4474182598135,592.2734235847219,594.6306762695312,61069300,0.0,0.0,0.0,QQQ
2025-09-19 00:00:00-04:00,596.6383253844207,599.3551464363971,595.159997727806,598.6559448242188,58196100,0.0,0.0,0.0,QQQ
2025-09-22 00:00:00-04:00,597.739990234375,602.8699951171875,597.719970703125,602.2000122070312,57154800,0.694,0.0,0.0,QQQ
2025-09-23 00:00:00-04:00,602.3699951171875,602.5700073242188,596.97998046875,598.2000122070312,64635500,0.0,0.0,0.0,QQQ
2025-09-24 00:00:00-04:00,599.5800170898438,599.9000244140625,593.3599853515625,596.0999755859375,49850300,0.0,0.0,0.0,QQQ
2025-09-25 00:00:00-04:00,592.2000122070312,595.1199951171875,588.5,593.530029296875,70829900,0.0,0.0,0.0,QQQ
2025-09-26 00:00:00-04:00,594.3499755859375,596.2000122070312,591.0599975585938,592.8499755859375,20519973,0.0,0.0,0.0,QQQ
